Method       t0       tn       N         h
Verlet        0  1.0e+02 1000000 1.000e-04

x  -  y  -  z  .........
   2.777551e-06  -1.595545e-06   1.447597e-10  -9.255108e-01   5.316534e-01  -4.823553e-05
   2.809926e-06  -1.424710e-06   1.312428e-10  -9.362984e-01   4.747290e-01  -4.373157e-05
   2.832847e-06  -1.249087e-06   1.172849e-10  -9.439361e-01   4.162095e-01  -3.908064e-05
   2.845674e-06  -1.069019e-06   1.029096e-10  -9.482102e-01   3.562091e-01  -3.429063e-05
   2.847730e-06  -8.849126e-07   8.814535e-11  -9.488951e-01   2.948627e-01  -2.937101e-05
   2.838301e-06  -6.972455e-07   7.302627e-11  -9.457534e-01   2.323299e-01  -2.433316e-05
   2.816642e-06  -5.065828e-07   5.759323e-11  -9.385363e-01   1.687990e-01  -1.919070e-05
   2.781973e-06  -3.135905e-07   4.189500e-11  -9.269842e-01   1.044918e-01  -1.395988e-05
   2.733488e-06  -1.190524e-07   2.598964e-11  -9.108285e-01   3.966959e-02  -8.660036e-06
   2.670361e-06   7.611001e-08   9.946131e-12  -8.897940e-01  -2.536070e-02  -3.314161e-06
   2.591758e-06   2.708160e-07  -6.153791e-12  -8.636025e-01  -9.023891e-02   2.050511e-06
   2.496852e-06   4.638007e-07  -2.221357e-11  -8.319787e-01  -1.545435e-01   7.401809e-06
   2.384848e-06   6.535886e-07  -3.811957e-11  -7.946577e-01  -2.177830e-01   1.270186e-05
   2.255015e-06   8.384659e-07  -5.373863e-11  -7.513961e-01  -2.793861e-01   1.790631e-05
   2.106731e-06   1.016453e-06  -6.891563e-11  -7.019863e-01  -3.386935e-01   2.296345e-05
   1.939539e-06   1.185283e-06  -8.347127e-11  -6.462759e-01  -3.949493e-01   2.781355e-05
   1.753219e-06   1.342380e-06  -9.720031e-11  -5.841920e-01  -4.472960e-01   3.238822e-05
   1.547883e-06   1.484866e-06  -1.098709e-10  -5.157717e-01  -4.947737e-01   3.661021e-05
   1.324082e-06   1.609573e-06  -1.212256e-10  -4.411987e-01  -5.363277e-01   4.039373e-05
   1.082928e-06   1.713106e-06  -1.309851e-10  -3.608437e-01  -5.708259e-01   4.364570e-05
   8.262258e-07   1.791936e-06  -1.388555e-10  -2.753076e-01  -5.970928e-01   4.626818e-05
   5.565849e-07   1.842562e-06  -1.445399e-10  -1.854603e-01  -6.139620e-01   4.816231e-05
   2.775046e-07   1.861729e-06  -1.477562e-10  -9.246760e-02  -6.203487e-01   4.923400e-05
  -6.613479e-09   1.846701e-06  -1.482583e-10   2.203685e-03  -6.153414e-01   4.940130e-05
  -2.905496e-07   1.795572e-06  -1.458617e-10   9.681436e-02  -5.983047e-01   4.860273e-05
  -5.684744e-07   1.707558e-06  -1.404685e-10   1.894220e-01  -5.689773e-01   4.680566e-05
  -8.342785e-07   1.583224e-06  -1.320874e-10   2.779908e-01  -5.275479e-01   4.401298e-05
  -1.081993e-06   1.424585e-06  -1.208441e-10   3.605321e-01  -4.746875e-01   4.026660e-05
  -1.306236e-06   1.235029e-06  -1.069783e-10   4.352524e-01  -4.115253e-01   3.564635e-05
  -1.502603e-06   1.019081e-06  -9.082664e-11   5.006839e-01  -3.395690e-01   3.026444e-05
  -1.667932e-06   7.820342e-07  -7.279500e-11   5.557735e-01  -2.605825e-01   2.425610e-05
  -1.800412e-06   5.295287e-07  -5.332510e-11   5.999171e-01  -1.764448e-01   1.776851e-05
  -1.899521e-06   2.671481e-07  -3.286198e-11   6.329415e-01  -8.901673e-02   1.094998e-05
  -1.965859e-06   9.742740e-11  -1.182701e-11   6.550460e-01  -3.246389e-05   3.940890e-06
  -2.000900e-06  -2.670148e-07   9.401071e-12   6.667219e-01   8.897228e-02  -3.132541e-06
  -2.006736e-06  -5.302871e-07   3.049654e-11   6.686666e-01   1.766976e-01  -1.016179e-05
  -1.985838e-06  -7.865495e-07   5.119011e-11   6.617034e-01   2.620870e-01  -1.705711e-05
  -1.940862e-06  -1.033325e-06   7.126705e-11   6.467167e-01   3.443155e-01  -2.374697e-05
  -1.874491e-06  -1.268759e-06   9.056224e-11   6.246011e-01   4.227644e-01  -3.017634e-05
  -1.789336e-06  -1.491523e-06   1.089535e-10   5.962268e-01   4.969920e-01  -3.630453e-05
  -1.687869e-06  -1.700731e-06   1.263549e-10   5.624167e-01   5.667025e-01  -4.210285e-05
  -1.572378e-06  -1.895849e-06   1.427096e-10   5.239338e-01   6.317178e-01  -4.755243e-05
  -1.444955e-06  -2.076618e-06   1.579845e-10   4.814752e-01   6.919522e-01  -5.264219e-05
  -1.307493e-06  -2.242996e-06   1.721646e-10   4.356713e-01   7.473911e-01  -5.736716e-05
  -1.161689e-06  -2.395099e-06   1.852492e-10   3.870878e-01   7.980735e-01  -6.172709e-05
  -1.009059e-06  -2.533163e-06   1.972481e-10   3.362296e-01   8.440781e-01  -6.572525e-05
