Method       t0       tn       N         h
 Euler        0    1e+02  100000     0.001

x  -  y  -  z  -  vx  -  vy  -  vz .........
  -1.789799e-06  -2.377972e-06   1.800983e-10   1.537119e-05  -1.131774e-05   1.000791e-09   5.963810e-01   7.923668e-01  -6.001074e-05  -5.121853e+00   3.771198e+00  -3.334747e-04
  -1.774428e-06  -2.389290e-06   1.810991e-10   1.544364e-05  -1.122150e-05   9.935015e-10   5.912591e-01   7.961380e-01  -6.034422e-05  -5.145991e+00   3.739127e+00  -3.310457e-04
  -1.758984e-06  -2.400512e-06   1.820926e-10   1.551547e-05  -1.112478e-05   9.861704e-10   5.861131e-01   7.998772e-01  -6.067527e-05  -5.169926e+00   3.706899e+00  -3.286029e-04
  -1.743469e-06  -2.411637e-06   1.830788e-10   1.558668e-05  -1.102759e-05   9.787981e-10   5.809431e-01   8.035841e-01  -6.100388e-05  -5.193656e+00   3.674514e+00  -3.261464e-04
  -1.727882e-06  -2.422664e-06   1.840576e-10   1.565728e-05  -1.092993e-05   9.713849e-10   5.757494e-01   8.072587e-01  -6.133002e-05  -5.217179e+00   3.641975e+00  -3.236762e-04
  -1.712224e-06  -2.433594e-06   1.850290e-10   1.572725e-05  -1.083182e-05   9.639310e-10   5.705321e-01   8.109007e-01  -6.165370e-05  -5.240496e+00   3.609283e+00  -3.211925e-04
  -1.696497e-06  -2.444426e-06   1.859929e-10   1.579660e-05  -1.073325e-05   9.564368e-10   5.652916e-01   8.145100e-01  -6.197490e-05  -5.263604e+00   3.576439e+00  -3.186953e-04
  -1.680700e-06  -2.455160e-06   1.869494e-10   1.586533e-05  -1.063423e-05   9.489025e-10   5.600279e-01   8.180865e-01  -6.229360e-05  -5.286503e+00   3.543445e+00  -3.161849e-04
  -1.664835e-06  -2.465794e-06   1.878983e-10   1.593342e-05  -1.053477e-05   9.413285e-10   5.547414e-01   8.216299e-01  -6.260979e-05  -5.309192e+00   3.510302e+00  -3.136611e-04
  -1.648901e-06  -2.476329e-06   1.888396e-10   1.600087e-05  -1.043486e-05   9.337152e-10   5.494321e-01   8.251403e-01  -6.292345e-05  -5.331669e+00   3.477010e+00  -3.111243e-04
  -1.632900e-06  -2.486764e-06   1.897733e-10   1.606769e-05  -1.033451e-05   9.260627e-10   5.441004e-01   8.286173e-01  -6.323458e-05  -5.353934e+00   3.443573e+00  -3.085744e-04
  -1.616832e-06  -2.497098e-06   1.906994e-10   1.613387e-05  -1.023372e-05   9.183714e-10   5.387464e-01   8.320609e-01  -6.354316e-05  -5.375986e+00   3.409990e+00  -3.060116e-04
